log2FoldChange,lfcSE,pvalue,padj,Domain,Phylum,KEGG_pathway,KEGG_Pathway_Name,Level1,Level2
-1.46818499,0.232218726,2.57e-10,2.51e-09,Bacteria,Proteobacteria,ko00930,Caprolactam degradation,Metabolism,Xenobiotics biodegradation and metabolism
-1.480778037,0.240852581,7.84e-10,6.64e-09,Bacteria,Proteobacteria,ko01040,Biosynthesis of unsaturated fatty acids,Metabolism,Lipid metabolism
0.850172055,0.161221398,1.34e-07,6.21e-07,Bacteria,Spirochaetes,ko00340,Histidine metabolism,Metabolism,Amino acid metabolism
0.66039098,0.093292501,1.45e-12,2.29e-11,Bacteria,Spirochaetes,ko01230,Biosynthesis of amino acids,Metabolism,Global and overview maps
-0.590859804,0.097560434,1.39e-09,1.07e-08,Bacteria,Actinobacteria,ko01524,Platinum drug resistance,Human Diseases,Drug resistance: antineoplastic
-0.672924958,0.092065767,2.69e-13,5.48e-12,Bacteria,Actinobacteria,ko04016,MAPK signaling pathway - plant,Environmental Information Processing,Signal transduction
0.272066803,0.124496022,0.028863534,0.0432817,Bacteria,Firmicutes,ko02040,Flagellar assembly,Cellular Processes,Cell motility
-0.68344506,0.149667792,4.96e-06,1.5e-05,Bacteria,Proteobacteria,ko00471,D-Glutamine and D-glutamate metabolism,Metabolism,Metabolism of other amino acids
0.748954319,0.150958551,7e-07,2.64e-06,Bacteria,Spirochaetes,ko00052,Galactose metabolism,Metabolism,Carbohydrate metabolism
0.712326905,0.150443115,2.19e-06,7.28e-06,Bacteria,Spirochaetes,ko00520,Amino sugar and nucleotide sugar metabolism,Metabolism,Carbohydrate metabolism
0.446016341,0.110344153,5.3e-05,0.00012696,Bacteria,Bacteroidetes,ko00400,"Phenylalanine, tyrosine and tryptophan biosynthesis",Metabolism,Amino acid metabolism
0.385095463,0.094378868,4.5e-05,0.000109747,Bacteria,Bacteroidetes,ko00670,One carbon pool by folate,Metabolism,Metabolism of cofactors and vitamins
-0.493606076,0.131385101,0.000172003,0.000372829,Bacteria,Proteobacteria,ko04066,HIF-1 signaling pathway,Environmental Information Processing,Signal transduction
-0.83344372,0.178294462,2.95e-06,9.51e-06,Bacteria,Proteobacteria,ko05010,Alzheimer disease,Human Diseases,Neurodegenerative disease
0.652153571,0.116825048,2.37e-08,1.34e-07,Bacteria,Bacteroidetes,ko00500,Starch and sucrose metabolism,Metabolism,Carbohydrate metabolism
0.675452705,0.152340721,9.26e-06,2.59e-05,Bacteria,Bacteroidetes,ko04973,Carbohydrate digestion and absorption,Organismal Systems,Digestive system
-0.695247461,0.074260037,7.8e-21,1.2e-18,Bacteria,Actinobacteria,ko00640,Propanoate metabolism,Metabolism,Carbohydrate metabolism
0.391373597,0.096229605,4.76e-05,0.000115458,Bacteria,Bacteroidetes,ko00640,Propanoate metabolism,Metabolism,Carbohydrate metabolism
-1.788975364,0.412416512,1.44e-05,3.89e-05,Bacteria,Actinobacteria,ko04974,Protein digestion and absorption,Organismal Systems,Digestive system
-0.480596345,0.084031039,1.07e-08,6.6e-08,Bacteria,Actinobacteria,ko05010,Alzheimer disease,Human Diseases,Neurodegenerative disease
-1.046823311,0.136474042,1.71e-14,4.96e-13,Bacteria,Proteobacteria,ko00072,Synthesis and degradation of ketone bodies,Metabolism,Lipid metabolism
-0.293931414,0.094856611,0.00194377,0.003600161,Bacteria,Actinobacteria,ko00300,Lysine biosynthesis,Metabolism,Amino acid metabolism
0.336455481,0.114118939,0.003195394,0.005693025,Archaea,Euryarchaeota,ko00190,Oxidative phosphorylation,Metabolism,Energy metabolism
-0.685233356,0.15113433,5.79e-06,1.71e-05,Bacteria,Proteobacteria,ko00290,"Valine, leucine and isoleucine biosynthesis",Metabolism,Amino acid metabolism
0.158176084,0.061006406,0.009520413,0.015535361,Bacteria,Firmicutes,ko00660,C5-Branched dibasic acid metabolism,Metabolism,Carbohydrate metabolism
0.41724959,0.104530768,6.56e-05,0.000155352,Bacteria,Bacteroidetes,ko00760,Nicotinate and nicotinamide metabolism,Metabolism,Metabolism of cofactors and vitamins
-0.138011728,0.050914254,0.006714747,0.011210034,Bacteria,Firmicutes,ko00362,Benzoate degradation,Metabolism,Xenobiotics biodegradation and metabolism
0.38400035,0.053587651,7.73e-13,1.31e-11,Bacteria,Firmicutes,ko00540,Lipopolysaccharide biosynthesis,Metabolism,Glycan biosynthesis and metabolism
-0.016640068,0.157787504,0.916011827,0.932421508,Bacteria,Fusobacteria,ko00564,Glycerophospholipid metabolism,Metabolism,Lipid metabolism
-1.34135127,0.165360715,4.99e-16,2.24e-14,Bacteria,Proteobacteria,ko00980,Metabolism of xenobiotics by cytochrome P450,Metabolism,Xenobiotics biodegradation and metabolism
-1.35813492,0.16693972,4.1e-16,1.98e-14,Bacteria,Proteobacteria,ko00982,Drug metabolism - cytochrome P450,Metabolism,Xenobiotics biodegradation and metabolism
-1.36398824,0.171679351,1.94e-15,7.54e-14,Bacteria,Proteobacteria,ko05200,Pathways in cancer,Human Diseases,Cancer: overview
-1.746803923,0.2361754,1.4e-13,3.1e-12,Bacteria,Proteobacteria,ko05204,Chemical carcinogenesis,Human Diseases,Cancer: overview
-1.758883362,0.257642308,8.68e-12,1.11e-10,Bacteria,Proteobacteria,ko05225,Hepatocellular carcinoma,Human Diseases,Cancer: specific types
-0.74730627,0.146472576,3.36e-07,1.41e-06,Bacteria,Proteobacteria,ko04152,AMPK signaling pathway,Environmental Information Processing,Signal transduction
-0.566605262,0.133422961,2.17e-05,5.67e-05,Bacteria,Proteobacteria,ko04626,Plant-pathogen interaction,Organismal Systems,Environmental adaptation
-1.069220839,0.253238256,2.42e-05,6.28e-05,Bacteria,Proteobacteria,ko05133,Pertussis,Human Diseases,Infectious disease: bacterial
0.501421533,0.089205586,1.9e-08,1.1e-07,Bacteria,Firmicutes,ko00600,Sphingolipid metabolism,Metabolism,Lipid metabolism
-0.13250191,0.189797371,0.485100276,0.544667988,Bacteria,Proteobacteria,ko00511,Other glycan degradation,Metabolism,Glycan biosynthesis and metabolism
-0.201129337,0.059558324,0.000732771,0.001460951,Bacteria,Actinobacteria,ko00450,Selenocompound metabolism,Metabolism,Metabolism of other amino acids
0.211612429,0.193125351,0.273198791,0.334868472,Bacteria,Fusobacteria,ko03420,Nucleotide excision repair,Genetic Information Processing,Replication and repair
0.34253237,0.171017363,0.045186961,0.065238162,Bacteria,Fusobacteria,ko00670,One carbon pool by folate,Metabolism,Metabolism of cofactors and vitamins
-0.082606558,0.074298035,0.266212561,0.327061147,Bacteria,Firmicutes,ko04066,HIF-1 signaling pathway,Environmental Information Processing,Signal transduction
-0.507181974,0.05929571,1.19e-17,9.5e-16,Bacteria,Actinobacteria,ko04066,HIF-1 signaling pathway,Environmental Information Processing,Signal transduction
-0.308289104,0.065329191,2.37e-06,7.81e-06,Bacteria,Actinobacteria,ko04922,Glucagon signaling pathway,Organismal Systems,Endocrine system
0.346804951,0.092170327,0.00016812,0.000365409,Bacteria,Firmicutes,ko05010,Alzheimer disease,Human Diseases,Neurodegenerative disease
0.332474678,0.143403745,0.020424777,0.031796301,Bacteria,Fibrobacteres,ko00010,Glycolysis / Gluconeogenesis,Metabolism,Carbohydrate metabolism
-0.031189861,0.160861547,0.846259991,0.872585642,Bacteria,Fibrobacteres,ko00710,Carbon fixation in photosynthetic organisms,Metabolism,Energy metabolism
0.315527592,0.088073452,0.000340256,0.000704879,Bacteria,Fibrobacteres,ko01110,Biosynthesis of secondary metabolites,Metabolism,Global and overview maps
0.442422639,0.098105791,6.49e-06,1.88e-05,Bacteria,Fibrobacteres,ko01120,Microbial metabolism in diverse environments,Metabolism,Global and overview maps
0.386801112,0.092416838,2.85e-05,7.32e-05,Bacteria,Fibrobacteres,ko01130,Biosynthesis of antibiotics,Metabolism,Global and overview maps
0.164447319,0.122569311,0.179703674,0.229093386,Bacteria,Fibrobacteres,ko01200,Carbon metabolism,Metabolism,Global and overview maps
0.406720118,0.093907302,1.48e-05,3.99e-05,Bacteria,Fibrobacteres,ko01230,Biosynthesis of amino acids,Metabolism,Global and overview maps
0.2191977,0.101074182,0.030106879,0.045103621,Bacteria,Bacteroidetes,ko04066,HIF-1 signaling pathway,Environmental Information Processing,Signal transduction
0.668118333,0.157332597,2.17e-05,5.67e-05,Bacteria,Bacteroidetes,ko05010,Alzheimer disease,Human Diseases,Neurodegenerative disease
0.554505114,0.121070409,4.65e-06,1.42e-05,Bacteria,Bacteroidetes,ko00740,Riboflavin metabolism,Metabolism,Metabolism of cofactors and vitamins
-0.003732489,0.063848432,0.953383346,0.960628818,Bacteria,Firmicutes,ko00983,Drug metabolism - other enzymes,Metabolism,Xenobiotics biodegradation and metabolism
-0.047388182,0.086281913,0.582851063,0.636892885,Bacteria,Firmicutes,ko05219,Bladder cancer,Human Diseases,Cancer: specific types
0.639961934,0.107249877,2.42e-09,1.76e-08,Bacteria,Bacteroidetes,ko00040,Pentose and glucuronate interconversions,Metabolism,Carbohydrate metabolism
-0.325391153,0.121649587,0.007476864,0.012430189,Bacteria,Actinobacteria,ko00550,Peptidoglycan biosynthesis,Metabolism,Glycan biosynthesis and metabolism
-0.553999025,0.121995886,5.6e-06,1.66e-05,Bacteria,Actinobacteria,ko01501,beta-Lactam resistance,Human Diseases,Drug resistance: antimicrobial
0.03943918,0.137959655,0.774974062,0.813850649,Bacteria,Synergistetes,ko00550,Peptidoglycan biosynthesis,Metabolism,Glycan biosynthesis and metabolism
-0.012890703,0.165823447,0.938036851,0.949374447,Bacteria,Synergistetes,ko01501,beta-Lactam resistance,Human Diseases,Drug resistance: antimicrobial
-0.098791684,0.068202013,0.14747289,0.192793236,Bacteria,Firmicutes,ko04016,MAPK signaling pathway - plant,Environmental Information Processing,Signal transduction
0.178792836,0.092310782,0.052762757,0.075220024,Bacteria,Firmicutes,ko05120,Epithelial cell signaling in Helicobacter pylori infection,Human Diseases,Infectious disease: bacterial
0.706804158,0.127611584,3.05e-08,1.65e-07,Bacteria,Bacteroidetes,ko04112,Cell cycle - Caulobacter,Cellular Processes,Cell growth and death
-0.435492988,0.132101891,0.000978472,0.001905446,Bacteria,Actinobacteria,ko03030,DNA replication,Genetic Information Processing,Replication and repair
-0.361951373,0.071185307,3.68e-07,1.51e-06,Bacteria,Actinobacteria,ko04122,Sulfur relay system,Genetic Information Processing,"Folding, sorting and degradation"
0.630448683,0.141169677,7.97e-06,2.26e-05,Bacteria,Bacteroidetes,ko02026,Biofilm formation - Escherichia coli,Cellular Processes,Cellular community - prokaryotes
0.731637736,0.150026644,1.08e-06,3.93e-06,Bacteria,Bacteroidetes,ko04217,Necroptosis,Cellular Processes,Cell growth and death
0.619322621,0.158522033,9.35e-05,0.000214361,Bacteria,Bacteroidetes,ko04910,Insulin signaling pathway,Organismal Systems,Endocrine system
0.61148829,0.147349968,3.33e-05,8.41e-05,Bacteria,Bacteroidetes,ko04922,Glucagon signaling pathway,Organismal Systems,Endocrine system
-0.409573411,0.121970776,0.00078519,0.001548001,Bacteria,Actinobacteria,ko03060,Protein export,Genetic Information Processing,"Folding, sorting and degradation"
-0.331967362,0.121975969,0.006497065,0.010880874,Bacteria,Actinobacteria,ko03070,Bacterial secretion system,Environmental Information Processing,Membrane transport
0.657859576,0.143628124,4.64e-06,1.42e-05,Bacteria,Bacteroidetes,ko01501,beta-Lactam resistance,Human Diseases,Drug resistance: antimicrobial
-0.051660706,0.165918232,0.755525103,0.797109045,Archaea,Euryarchaeota,ko00240,Pyrimidine metabolism,Metabolism,Nucleotide metabolism
0.066997012,0.135249919,0.620348047,0.670954278,Bacteria,Fusobacteria,ko00983,Drug metabolism - other enzymes,Metabolism,Xenobiotics biodegradation and metabolism
0.28461649,0.201255021,0.157300797,0.203633497,Bacteria,Fusobacteria,ko05219,Bladder cancer,Human Diseases,Cancer: specific types
0.044689027,0.07013231,0.523987897,0.579336167,Bacteria,Firmicutes,ko00430,Taurine and hypotaurine metabolism,Metabolism,Metabolism of other amino acids
-0.21263523,0.091423135,0.020027295,0.031269309,Bacteria,Firmicutes,ko00130,Ubiquinone and other terpenoid-quinone biosynthesis,Metabolism,Metabolism of cofactors and vitamins
-0.115983393,0.082823791,0.161404571,0.208606558,Bacteria,Firmicutes,ko00627,Aminobenzoate degradation,Metabolism,Xenobiotics biodegradation and metabolism
0.255051615,0.073694824,0.00053834,0.001082806,Bacteria,Firmicutes,ko00940,Phenylpropanoid biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.655647367,0.175398273,0.000185454,0.000400892,Bacteria,Bacteroidetes,ko00627,Aminobenzoate degradation,Metabolism,Xenobiotics biodegradation and metabolism
0.504395962,0.123856907,4.65e-05,0.00011302,Bacteria,Bacteroidetes,ko00940,Phenylpropanoid biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.487140077,0.091927926,1.16e-07,5.48e-07,Bacteria,Bacteroidetes,ko01220,Degradation of aromatic compounds,Metabolism,Global and overview maps
0.197379094,0.158349099,0.212587975,0.267373493,Bacteria,Fusobacteria,ko00500,Starch and sucrose metabolism,Metabolism,Carbohydrate metabolism
0.139908454,0.157665248,0.374876173,0.435348898,Bacteria,Fusobacteria,ko02026,Biofilm formation - Escherichia coli,Cellular Processes,Cellular community - prokaryotes
0.298565301,0.169392119,0.077973207,0.107780515,Bacteria,Fusobacteria,ko04217,Necroptosis,Cellular Processes,Cell growth and death
0.042926002,0.108108949,0.691321422,0.736699519,Bacteria,Fusobacteria,ko04910,Insulin signaling pathway,Organismal Systems,Endocrine system
-0.186890886,0.139735537,0.181072074,0.230468536,Bacteria,Fusobacteria,ko04922,Glucagon signaling pathway,Organismal Systems,Endocrine system
-0.026389732,0.096956373,0.785482459,0.823255989,Bacteria,Fusobacteria,ko04931,Insulin resistance,Human Diseases,Endocrine and metabolic disease
-2.390154815,0.466616544,3.02e-07,1.27e-06,Bacteria,Proteobacteria,ko00404,Staurosporine biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.390852485,0.086628316,6.43e-06,1.87e-05,Bacteria,Bacteroidetes,ko00350,Tyrosine metabolism,Metabolism,Amino acid metabolism
0.400163713,0.094778369,2.42e-05,6.28e-05,Bacteria,Bacteroidetes,ko00360,Phenylalanine metabolism,Metabolism,Amino acid metabolism
0.378319792,0.096022203,8.15e-05,0.000189869,Bacteria,Bacteroidetes,ko00401,Novobiocin biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.146039412,0.097444653,0.133953846,0.177304965,Bacteria,Bacteroidetes,ko00950,Isoquinoline alkaloid biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.346249248,0.090597083,0.00013245,0.000295965,Bacteria,Bacteroidetes,ko00960,"Tropane, piperidine and pyridine alkaloid biosynthesis",Metabolism,Biosynthesis of other secondary metabolites
0.240790701,0.118116277,0.041490931,0.060617145,Archaea,Euryarchaeota,ko00910,Nitrogen metabolism,Metabolism,Energy metabolism
0.331780857,0.14308308,0.020405955,0.031796301,Archaea,Euryarchaeota,ko04217,Necroptosis,Cellular Processes,Cell growth and death
-0.846697346,0.119157901,1.2e-12,1.9e-11,Bacteria,Proteobacteria,ko04217,Necroptosis,Cellular Processes,Cell growth and death
-0.724965013,0.160049751,5.91e-06,1.74e-05,Bacteria,Proteobacteria,ko04964,Proximal tubule bicarbonate reclamation,Organismal Systems,Excretory system
0.85710306,0.145224874,3.59e-09,2.46e-08,Bacteria,Bacteroidetes,ko01051,Biosynthesis of ansamycins,Metabolism,Metabolism of terpenoids and polyketides
0.13683153,0.123758544,0.268885403,0.329835525,Bacteria,Fusobacteria,ko00030,Pentose phosphate pathway,Metabolism,Carbohydrate metabolism
-0.014468422,0.136681911,0.915697639,0.932421508,Bacteria,Fusobacteria,ko00710,Carbon fixation in photosynthetic organisms,Metabolism,Energy metabolism
-0.113724395,0.129573776,0.380117052,0.440150094,Bacteria,Fusobacteria,ko01051,Biosynthesis of ansamycins,Metabolism,Metabolism of terpenoids and polyketides
-0.691982944,0.084128263,1.95e-16,1.03e-14,Bacteria,Actinobacteria,ko00983,Drug metabolism - other enzymes,Metabolism,Xenobiotics biodegradation and metabolism
0.538370967,0.116628505,3.91e-06,1.23e-05,Bacteria,Bacteroidetes,ko00430,Taurine and hypotaurine metabolism,Metabolism,Metabolism of other amino acids
0.000678282,0.144459923,0.996253708,0.996253708,Bacteria,Bacteroidetes,ko00140,Steroid hormone biosynthesis,Metabolism,Lipid metabolism
0.768178252,0.124383177,6.58e-10,5.66e-09,Bacteria,Bacteroidetes,ko00600,Sphingolipid metabolism,Metabolism,Lipid metabolism
-0.794397864,0.284554612,0.00524281,0.008959517,Bacteria,Proteobacteria,ko01059,Biosynthesis of enediyne antibiotics,Metabolism,Metabolism of terpenoids and polyketides
-0.030760248,0.148124713,0.835490922,0.86371582,Archaea,Euryarchaeota,ko00230,Purine metabolism,Metabolism,Nucleotide metabolism
0.833945314,0.196614454,2.22e-05,5.79e-05,Archaea,Euryarchaeota,ko00730,Thiamine metabolism,Metabolism,Metabolism of cofactors and vitamins
-0.535474666,0.098302142,5.12e-08,2.61e-07,Bacteria,Actinobacteria,ko00400,"Phenylalanine, tyrosine and tryptophan biosynthesis",Metabolism,Amino acid metabolism
0.375829008,0.091765846,4.21e-05,0.000103579,Bacteria,Spirochaetes,ko00010,Glycolysis / Gluconeogenesis,Metabolism,Carbohydrate metabolism
0.570347018,0.131161619,1.37e-05,3.72e-05,Bacteria,Spirochaetes,ko00260,"Glycine, serine and threonine metabolism",Metabolism,Amino acid metabolism
0.55692768,0.165445307,0.000762019,0.001513574,Bacteria,Spirochaetes,ko00261,Monobactam biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.752017733,0.112912451,2.73e-11,3.2e-10,Bacteria,Spirochaetes,ko00270,Cysteine and methionine metabolism,Metabolism,Amino acid metabolism
0.773388436,0.16534224,2.9e-06,9.39e-06,Bacteria,Spirochaetes,ko00300,Lysine biosynthesis,Metabolism,Amino acid metabolism
0.206989574,0.090906771,0.022789604,0.034930887,Bacteria,Spirochaetes,ko00710,Carbon fixation in photosynthetic organisms,Metabolism,Energy metabolism
0.494487531,0.090661646,4.92e-08,2.52e-07,Bacteria,Spirochaetes,ko01210,2-Oxocarboxylic acid metabolism,Metabolism,Global and overview maps
0.432130439,0.149517814,0.003850455,0.006784135,Bacteria,Spirochaetes,ko04066,HIF-1 signaling pathway,Environmental Information Processing,Signal transduction
-0.130215905,0.186116299,0.484147129,0.543981697,Bacteria,Firmicutes,ko00906,Carotenoid biosynthesis,Metabolism,Metabolism of terpenoids and polyketides
0.349942136,0.214168657,0.102268115,0.139424654,Bacteria,Bacteroidetes,ko00633,Nitrotoluene degradation,Metabolism,Xenobiotics biodegradation and metabolism
