log2FoldChange,lfcSE,pvalue,padj,Domain,Phylum,KEGG_pathway,KEGG_Pathway_Name,Level1,Level2
0.004876106,0.077374918,0.949751208,0.957280948,Bacteria,Spirochaetes,ko00520,Amino sugar and nucleotide sugar metabolism,Metabolism,Carbohydrate metabolism
1.010603108,0.172400313,4.57e-09,8.33e-09,Bacteria,Spirochaetes,ko00531,Glycosaminoglycan degradation,Metabolism,Glycan biosynthesis and metabolism
0.368305579,0.084045056,1.17e-05,1.78e-05,Bacteria,Spirochaetes,ko01501,beta-Lactam resistance,Human Diseases,Drug resistance: antimicrobial
-1.453813388,0.059781368,1.24e-130,3.81e-129,Bacteria,Proteobacteria,ko03018,RNA degradation,Genetic Information Processing,"Folding, sorting and degradation"
-1.141871899,0.049617977,3.43e-117,6.75e-116,Bacteria,Proteobacteria,ko00010,Glycolysis / Gluconeogenesis,Metabolism,Carbohydrate metabolism
-1.373484534,0.058613168,1.97e-121,4.37e-120,Bacteria,Proteobacteria,ko00710,Carbon fixation in photosynthetic organisms,Metabolism,Energy metabolism
-1.364110484,0.068985052,4.99e-87,4.83e-86,Bacteria,Proteobacteria,ko00750,Vitamin B6 metabolism,Metabolism,Metabolism of cofactors and vitamins
-1.152801584,0.060808066,3.79e-80,3.26e-79,Bacteria,Proteobacteria,ko04066,HIF-1 signaling pathway,Environmental Information Processing,Signal transduction
-1.752542033,0.087519465,3.36e-89,3.41e-88,Bacteria,Proteobacteria,ko05010,Alzheimer disease,Human Diseases,Neurodegenerative disease
0.7985395,0.148426912,7.45e-08,1.28e-07,Bacteria,Tenericutes,ko01100,Metabolic pathways Major,Metabolism,Global and overview maps
0.937376826,0.143524405,6.53e-11,1.28e-10,Bacteria,Tenericutes,ko01110,Biosynthesis of secondary metabolites,Metabolism,Global and overview maps
0.871221758,0.13956425,4.31e-10,8.28e-10,Bacteria,Tenericutes,ko01130,Biosynthesis of antibiotics,Metabolism,Global and overview maps
0.641877444,0.144436891,8.83e-06,1.34e-05,Bacteria,Tenericutes,ko01230,Biosynthesis of amino acids,Metabolism,Global and overview maps
-0.461127419,0.052495556,1.58e-18,4.07e-18,Bacteria,Fusobacteria,ko00061,Fatty acid biosynthesis,Metabolism,Lipid metabolism
0.195780348,0.048716821,5.85e-05,8.61e-05,Bacteria,Fusobacteria,ko00620,Pyruvate metabolism,Metabolism,Carbohydrate metabolism
-0.06957011,0.043901132,0.11303458,0.12946363,Bacteria,Fusobacteria,ko00640,Propanoate metabolism,Metabolism,Carbohydrate metabolism
0.067576613,0.051322529,0.187937636,0.210821807,Bacteria,Fusobacteria,ko00720,Carbon fixation pathways in prokaryotes,Metabolism,Energy metabolism
-0.433012978,0.050475775,9.6e-18,2.44e-17,Bacteria,Fusobacteria,ko01212,Fatty acid metabolism,Metabolism,Global and overview maps
-0.664846422,0.06010363,1.92e-28,6.5e-28,Bacteria,Firmicutes,ko00281,Geraniol degradation,Metabolism,Metabolism of terpenoids and polyketides
-0.025594836,0.052413922,0.625322254,0.656657235,Bacteria,Actinobacteria,ko05206,MicroRNAs in cancer,Human Diseases,Cancer: overview
0.625610413,0.070193039,4.98e-19,1.3e-18,Bacteria,Bacteroidetes,ko05206,MicroRNAs in cancer,Human Diseases,Cancer: overview
0.794570149,0.058564075,6.24e-42,2.75e-41,Bacteria,Bacteroidetes,ko04146,Peroxisome,Cellular Processes,Transport and catabolism
-0.951225055,0.12782214,9.93e-14,2.16e-13,Bacteria,Synergistetes,ko00760,Nicotinate and nicotinamide metabolism,Metabolism,Metabolism of cofactors and vitamins
-0.440143413,0.019335948,1.07e-114,1.96e-113,Bacteria,Synergistetes,ko01100,Metabolic pathways Major,Metabolism,Global and overview maps
-1.8067497,0.080978513,2.86e-110,4.78e-109,Bacteria,Proteobacteria,ko00480,Glutathione metabolism,Metabolism,Metabolism of other amino acids
1.641419108,0.12270196,8.21e-41,3.57e-40,Bacteria,Actinobacteria,ko00531,Glycosaminoglycan degradation,Metabolism,Glycan biosynthesis and metabolism
-0.139786224,0.079578503,0.078988959,0.091960894,Bacteria,Fusobacteria,ko01501,beta-Lactam resistance,Human Diseases,Drug resistance: antimicrobial
0.11783019,0.063062894,0.061698655,0.072718996,Bacteria,Fusobacteria,ko02010,ABC transporters,Environmental Information Processing,Membrane transport
1.2997585,0.104741621,2.33e-35,9.22e-35,Bacteria,Bacteroidetes,ko01053,Biosynthesis of siderophore group nonribosomal peptides,Metabolism,Metabolism of terpenoids and polyketides
0.06629137,0.094846799,0.484595144,0.515118695,Bacteria,Actinobacteria,ko00130,Ubiquinone and other terpenoid-quinone biosynthesis,Metabolism,Metabolism of cofactors and vitamins
-1.318828871,0.080371624,1.65e-60,9.6e-60,Bacteria,Proteobacteria,ko00740,Riboflavin metabolism,Metabolism,Metabolism of cofactors and vitamins
-1.458564898,0.060738311,1.99e-127,5.42e-126,Bacteria,Proteobacteria,ko00290,"Valine, leucine and isoleucine biosynthesis",Metabolism,Amino acid metabolism
-1.326976874,0.063696011,2.18e-96,2.5e-95,Bacteria,Proteobacteria,ko00770,Pantothenate and CoA biosynthesis,Metabolism,Metabolism of cofactors and vitamins
1.10674036,0.112161188,5.76e-23,1.71e-22,Bacteria,Bacteroidetes,ko04210,Apoptosis,Cellular Processes,Cell growth and death
-0.227636618,0.072204005,0.001617752,0.002151363,Bacteria,Actinobacteria,ko05230,Central carbon metabolism in cancer,Human Diseases,Cancer: overview
0.657965594,0.075962869,4.65e-18,1.19e-17,Bacteria,Bacteroidetes,ko02025,Biofilm formation - Pseudomonas aeruginosa,Cellular Processes,Cellular community - prokaryotes
-0.678938921,0.05529124,1.17e-34,4.55e-34,Bacteria,Proteobacteria,ko00561,Glycerolipid metabolism,Metabolism,Lipid metabolism
-1.565737931,0.067294111,9.55e-120,2e-118,Bacteria,Proteobacteria,ko03320,PPAR signaling pathway,Organismal Systems,Endocrine system
-1.04736213,0.062760766,1.6e-62,9.93e-62,Bacteria,Proteobacteria,ko04626,Plant-pathogen interaction,Organismal Systems,Environmental adaptation
-0.657670625,0.04814559,1.76e-42,7.8e-42,Bacteria,Proteobacteria,ko00500,Starch and sucrose metabolism,Metabolism,Carbohydrate metabolism
-1.448922668,0.056957599,9.43e-143,4.28e-141,Bacteria,Proteobacteria,ko00680,Methane metabolism,Metabolism,Energy metabolism
0.377118815,0.063447981,2.79e-09,5.18e-09,Bacteria,Bacteroidetes,ko00400,"Phenylalanine, tyrosine and tryptophan biosynthesis",Metabolism,Amino acid metabolism
-0.008088189,0.070798953,0.909046243,0.91965234,Archaea,Euryarchaeota,ko00670,One carbon pool by folate,Metabolism,Metabolism of cofactors and vitamins
-0.845766433,0.06336853,1.24e-40,5.34e-40,Archaea,Euryarchaeota,ko01100,Metabolic pathways Major,Metabolism,Global and overview maps
0.791474941,0.078158726,4.21e-24,1.3e-23,Bacteria,Bacteroidetes,ko00908,Zeatin biosynthesis,Metabolism,Metabolism of terpenoids and polyketides
0.416780473,0.088787391,2.68e-06,4.25e-06,Bacteria,Bacteroidetes,ko04974,Protein digestion and absorption,Organismal Systems,Digestive system
0.778776893,0.095444073,3.36e-16,8.06e-16,Bacteria,Fusobacteria,ko02020,Two-component system,Environmental Information Processing,Signal transduction
0.283377383,0.055988008,4.16e-07,6.91e-07,Bacteria,Bacteroidetes,ko00360,Phenylalanine metabolism,Metabolism,Amino acid metabolism
0.459607878,0.056673304,5.07e-16,1.21e-15,Bacteria,Fusobacteria,ko00010,Glycolysis / Gluconeogenesis,Metabolism,Carbohydrate metabolism
0.63806395,0.073524104,4.02e-18,1.03e-17,Bacteria,Fusobacteria,ko00020,Citrate cycle (TCA cycle),Metabolism,Carbohydrate metabolism
0.927733588,0.075212589,5.88e-35,2.29e-34,Bacteria,Fusobacteria,ko00650,Butanoate metabolism,Metabolism,Carbohydrate metabolism
0.277187649,0.071066603,9.6e-05,0.000138534,Bacteria,Actinobacteria,ko01503,Cationic antimicrobial peptide (CAMP) resistance,Human Diseases,Drug resistance: antimicrobial
2.102883361,0.133842154,1.26e-55,6.72e-55,Bacteria,Actinobacteria,ko02030,Bacterial chemotaxis,Cellular Processes,Cell motility
0.545302431,0.080882374,1.56e-11,3.14e-11,Bacteria,Bacteroidetes,ko00750,Vitamin B6 metabolism,Metabolism,Metabolism of cofactors and vitamins
-0.139315409,0.100945433,0.167553976,0.188844818,Bacteria,Actinobacteria,ko00627,Aminobenzoate degradation,Metabolism,Xenobiotics biodegradation and metabolism
-0.13596735,0.119209329,0.254046231,0.281012855,Bacteria,Actinobacteria,ko00643,Styrene degradation,Metabolism,Xenobiotics biodegradation and metabolism
0.292856289,0.04901971,2.31e-09,4.31e-09,Bacteria,Bacteroidetes,ko04152,AMPK signaling pathway,Environmental Information Processing,Signal transduction
0.388185569,0.048946474,2.18e-15,5.06e-15,Bacteria,Bacteroidetes,ko05230,Central carbon metabolism in cancer,Human Diseases,Cancer: overview
0.082626388,0.060402999,0.171337545,0.192995097,Bacteria,Fusobacteria,ko00230,Purine metabolism,Metabolism,Nucleotide metabolism
0.331142625,0.055726852,2.81e-09,5.23e-09,Bacteria,Fusobacteria,ko00270,Cysteine and methionine metabolism,Metabolism,Amino acid metabolism
0.022044893,0.077281662,0.775449654,0.794617136,Bacteria,Fusobacteria,ko00760,Nicotinate and nicotinamide metabolism,Metabolism,Metabolism of cofactors and vitamins
-0.711316963,0.063297666,2.66e-29,9.1e-29,Bacteria,Proteobacteria,ko00626,Naphthalene degradation,Metabolism,Xenobiotics biodegradation and metabolism
-1.457369037,0.071385889,1.22e-92,1.33e-91,Bacteria,Proteobacteria,ko00195,Photosynthesis,Metabolism,Energy metabolism
-0.351452935,0.062694367,2.07e-08,3.66e-08,Bacteria,Proteobacteria,ko00053,Ascorbate and aldarate metabolism,Metabolism,Carbohydrate metabolism
-0.223717973,0.07638703,0.003403358,0.004445345,Bacteria,Proteobacteria,ko04622,RIG-I-like receptor signaling pathway,Organismal Systems,Immune system
0.454931508,0.103776825,1.17e-05,1.77e-05,Bacteria,Bacteroidetes,ko00473,D-Alanine metabolism,Metabolism,Metabolism of other amino acids
0.474169082,0.051781671,5.33e-20,1.45e-19,Bacteria,Bacteroidetes,ko00410,beta-Alanine metabolism,Metabolism,Metabolism of other amino acids
-0.335743256,0.071112568,2.34e-06,3.74e-06,Bacteria,Actinobacteria,ko00405,Phenazine biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.740915714,0.157535898,2.56e-06,4.07e-06,Bacteria,Tenericutes,ko03420,Nucleotide excision repair,Genetic Information Processing,Replication and repair
0.481849829,0.09494012,3.87e-07,6.44e-07,Bacteria,Actinobacteria,ko04070,Phosphatidylinositol signaling system,Environmental Information Processing,Signal transduction
0.234550451,0.036064173,7.84e-11,1.54e-10,Bacteria,Bacteroidetes,ko04070,Phosphatidylinositol signaling system,Environmental Information Processing,Signal transduction
0.113385109,0.061676138,0.066004206,0.077410837,Bacteria,Spirochaetes,ko00500,Starch and sucrose metabolism,Metabolism,Carbohydrate metabolism
-0.250866017,0.062502286,5.98e-05,8.77e-05,Bacteria,Spirochaetes,ko02026,Biofilm formation - Escherichia coli,Cellular Processes,Cellular community - prokaryotes
0.014074551,0.050387573,0.779994782,0.79870536,Bacteria,Bacteroidetes,ko05134,Legionellosis,Human Diseases,Infectious disease: bacterial
-2.153942497,0.125385676,3.84e-66,2.56e-65,Bacteria,Proteobacteria,ko00130,Ubiquinone and other terpenoid-quinone biosynthesis,Metabolism,Metabolism of cofactors and vitamins
0.251031847,0.115303082,0.029469543,0.035658896,Bacteria,Spirochaetes,ko00440,Phosphonate and phosphinate metabolism,Metabolism,Metabolism of other amino acids
0.960852988,0.074667503,6.78e-38,2.83e-37,Bacteria,Bacteroidetes,ko00561,Glycerolipid metabolism,Metabolism,Lipid metabolism
-0.079314308,0.048366001,0.101030678,0.116555053,Bacteria,Actinobacteria,ko05010,Alzheimer disease,Human Diseases,Neurodegenerative disease
2.163761582,0.094339661,2.04e-116,3.97e-115,Bacteria,Firmicutes,ko05146,Amoebiasis,Human Diseases,Infectious disease: parasitic
0.634055573,0.063017008,8.16e-24,2.48e-23,Bacteria,Bacteroidetes,ko04621,NOD-like receptor signaling pathway,Organismal Systems,Immune system
0.667920997,0.060079547,1.03e-28,3.5e-28,Bacteria,Actinobacteria,ko04621,NOD-like receptor signaling pathway,Organismal Systems,Immune system
0.23445535,0.058643016,6.39e-05,9.35e-05,Bacteria,Actinobacteria,ko05418,Fluid shear stress and atherosclerosis,Human Diseases,Cardiovascular disease
-1.308496398,0.077770246,1.6e-63,1.03e-62,Bacteria,Proteobacteria,ko04621,NOD-like receptor signaling pathway,Organismal Systems,Immune system
-1.475182219,0.068445836,5.01e-103,6.83e-102,Bacteria,Proteobacteria,ko05418,Fluid shear stress and atherosclerosis,Human Diseases,Cardiovascular disease
0.56510076,0.069826121,5.82e-16,1.39e-15,Bacteria,Fusobacteria,ko00052,Galactose metabolism,Metabolism,Carbohydrate metabolism
1.691349436,0.114790233,3.88e-49,1.91e-48,Bacteria,Fusobacteria,ko00511,Other glycan degradation,Metabolism,Glycan biosynthesis and metabolism
1.69294533,0.114855498,3.58e-49,1.77e-48,Bacteria,Fusobacteria,ko00600,Sphingolipid metabolism,Metabolism,Lipid metabolism
-1.422192242,0.058514789,1.74e-130,5.28e-129,Bacteria,Proteobacteria,ko03420,Nucleotide excision repair,Genetic Information Processing,Replication and repair
-1.49370059,0.071415817,3.87e-97,4.61e-96,Bacteria,Proteobacteria,ko03430,Mismatch repair,Genetic Information Processing,Replication and repair
0.460919251,0.06018632,1.89e-14,4.21e-14,Bacteria,Spirochaetes,ko00270,Cysteine and methionine metabolism,Metabolism,Amino acid metabolism
0.326691853,0.069947842,3e-06,4.73e-06,Bacteria,Spirochaetes,ko00280,"Valine, leucine and isoleucine degradation",Metabolism,Amino acid metabolism
0.125599591,0.042772367,0.003319754,0.004339117,Bacteria,Spirochaetes,ko00290,"Valine, leucine and isoleucine biosynthesis",Metabolism,Amino acid metabolism
0.184807931,0.04501563,4.04e-05,5.98e-05,Bacteria,Spirochaetes,ko00770,Pantothenate and CoA biosynthesis,Metabolism,Metabolism of cofactors and vitamins
0.370013327,0.044381172,7.61e-17,1.87e-16,Bacteria,Spirochaetes,ko01210,2-Oxocarboxylic acid metabolism,Metabolism,Global and overview maps
0.595720673,0.084332632,1.62e-12,3.38e-12,Bacteria,Actinobacteria,ko04622,RIG-I-like receptor signaling pathway,Organismal Systems,Immune system
1.609427938,0.080820263,3.1e-88,3.06e-87,Bacteria,Firmicutes,ko00361,Chlorocyclohexane and chlorobenzene degradation,Metabolism,Xenobiotics biodegradation and metabolism
0.647963972,0.081981906,2.71e-15,6.27e-15,Bacteria,Bacteroidetes,ko01051,Biosynthesis of ansamycins,Metabolism,Metabolism of terpenoids and polyketides
-1.002867074,0.084855387,3.13e-32,1.16e-31,Archaea,Euryarchaeota,ko00860,Porphyrin and chlorophyll metabolism,Metabolism,Metabolism of cofactors and vitamins
-1.014154716,0.060125145,7.82e-64,5.05e-63,Archaea,Euryarchaeota,ko01110,Biosynthesis of secondary metabolites,Metabolism,Global and overview maps
-0.701239175,0.069182759,3.82e-24,1.18e-23,Archaea,Euryarchaeota,ko01120,Microbial metabolism in diverse environments,Metabolism,Global and overview maps
0.00607804,0.056144314,0.913791476,0.923476601,Bacteria,Spirochaetes,ko00240,Pyrimidine metabolism,Metabolism,Nucleotide metabolism
-0.030313426,0.083069066,0.715172364,0.739205256,Bacteria,Spirochaetes,ko00300,Lysine biosynthesis,Metabolism,Amino acid metabolism
0.790231668,0.237229806,0.000865095,0.001170856,Bacteria,Tenericutes,ko00564,Glycerophospholipid metabolism,Metabolism,Lipid metabolism
0.76268642,0.054328025,9.06e-45,4.1e-44,Bacteria,Bacteroidetes,ko00195,Photosynthesis,Metabolism,Energy metabolism
-0.063470689,0.04947156,0.199501441,0.223006593,Bacteria,Actinobacteria,ko01051,Biosynthesis of ansamycins,Metabolism,Metabolism of terpenoids and polyketides
-1.187880559,0.102855896,7.47e-31,2.67e-30,Archaea,Euryarchaeota,ko00030,Pentose phosphate pathway,Metabolism,Carbohydrate metabolism
-0.932224566,0.095975182,2.65e-22,7.61e-22,Archaea,Euryarchaeota,ko00710,Carbon fixation in photosynthetic organisms,Metabolism,Energy metabolism
-0.856395603,0.052932375,7.09e-59,4e-58,Archaea,Euryarchaeota,ko01130,Biosynthesis of antibiotics,Metabolism,Global and overview maps
-0.70528471,0.067235756,9.63e-26,3.08e-25,Archaea,Euryarchaeota,ko01200,Carbon metabolism,Metabolism,Global and overview maps
-0.797201379,0.049534152,2.81e-58,1.55e-57,Archaea,Euryarchaeota,ko01230,Biosynthesis of amino acids,Metabolism,Global and overview maps
-0.18969118,0.045948629,3.65e-05,5.42e-05,Bacteria,Spirochaetes,ko03010,Ribosome,Genetic Information Processing,Translation
-1.336471995,0.056820118,2.48e-122,5.77e-121,Bacteria,Proteobacteria,ko00260,"Glycine, serine and threonine metabolism",Metabolism,Amino acid metabolism
-1.825181344,0.09968488,6.95e-75,5.32e-74,Bacteria,Proteobacteria,ko00410,beta-Alanine metabolism,Metabolism,Metabolism of other amino acids
-1.349488162,0.060545731,4.75e-110,7.88e-109,Bacteria,Proteobacteria,ko01051,Biosynthesis of ansamycins,Metabolism,Metabolism of terpenoids and polyketides
1.00478769,0.16733722,1.92e-09,3.59e-09,Bacteria,Tenericutes,ko00030,Pentose phosphate pathway,Metabolism,Carbohydrate metabolism
0.146975548,0.128615048,0.253140138,0.280173095,Bacteria,Tenericutes,ko00710,Carbon fixation in photosynthetic organisms,Metabolism,Energy metabolism
0.743627325,0.14295763,1.97e-07,3.34e-07,Bacteria,Tenericutes,ko01120,Microbial metabolism in diverse environments,Metabolism,Global and overview maps
0.565244451,0.142375568,7.18e-05,0.000104665,Bacteria,Tenericutes,ko01200,Carbon metabolism,Metabolism,Global and overview maps
2.335314007,0.121703555,4.61e-82,4.13e-81,Bacteria,Firmicutes,ko00311,Penicillin and cephalosporin biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
-1.41022152,0.059318727,6.26e-125,1.57e-123,Bacteria,Proteobacteria,ko04112,Cell cycle - Caulobacter,Cellular Processes,Cell growth and death
-0.405400314,0.058355069,3.73e-12,7.69e-12,Bacteria,Fusobacteria,ko00970,Aminoacyl-tRNA biosynthesis,Genetic Information Processing,Translation
0.460061656,0.066205874,3.68e-12,7.6e-12,Bacteria,Bacteroidetes,ko00061,Fatty acid biosynthesis,Metabolism,Lipid metabolism
0.234159132,0.061865503,0.000153727,0.000219593,Bacteria,Bacteroidetes,ko00780,Biotin metabolism,Metabolism,Metabolism of cofactors and vitamins
0.450369961,0.067453091,2.44e-11,4.9e-11,Bacteria,Bacteroidetes,ko01212,Fatty acid metabolism,Metabolism,Global and overview maps
-1.664277794,0.085233691,6.59e-85,6.16e-84,Bacteria,Proteobacteria,ko03440,Homologous recombination,Genetic Information Processing,Replication and repair
-0.371619263,0.044498744,6.76e-17,1.66e-16,Bacteria,Synergistetes,ko02024,Quorum sensing,Cellular Processes,Cellular community - prokaryotes
-0.333014755,0.054288086,8.56e-10,1.63e-09,Bacteria,Synergistetes,ko03060,Protein export,Genetic Information Processing,"Folding, sorting and degradation"
-0.542161638,0.051482412,6.22e-26,2e-25,Bacteria,Synergistetes,ko03070,Bacterial secretion system,Environmental Information Processing,Membrane transport
0.836758827,0.071348307,9.18e-32,3.35e-31,Bacteria,Bacteroidetes,ko03320,PPAR signaling pathway,Organismal Systems,Endocrine system
0.981495876,0.076395942,8.88e-38,3.69e-37,Bacteria,Bacteroidetes,ko04714,Thermogenesis,Organismal Systems,Environmental adaptation
