log2FoldChange,lfcSE,pvalue,padj,SGB,Domain,Phylum,Class,Order,Family,Genus
30.0,0.981049765,2.29e-205,1.16e-204,SAMEA3387476__metabat2_high_PE_017_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena
7.953415163,0.719710104,2.17e-28,2.4e-28,SAMEA3387476__metabat2_low_PE_028_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena
6.888122764,1.227790901,2.02e-08,2.13e-08,SAMEA3387478__metabat2_high_PE_013_contigs,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Bifidobacteriaceae,Bifidobacterium
30.0,0.887032644,9.81e-251,7.24e-250,SAMEA3387478__metabat2_high_PE_043_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus_B
30.0,0.828437321,3.83e-287,3.75e-286,SAMEA3387479__metabat2_high_PE_023_contigs,Bacteria,Firmicutes_C,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium_A
29.69564946,1.214758068,5.59e-132,1.17e-131,SAMEA3387485__metabat2_high_PE_030_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira
30.0,1.272780993,7.75e-123,1.42e-122,SAMEA3387485__metabat2_high_PE_042_contigs,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella
7.701353429,0.869835974,8.46e-19,9.21e-19,SAMEA3387485__metabat2_low_PE_020_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter
29.52051743,0.983880834,8.66e-198,4.07e-197,SAMEA3387489__metabat2_low_PE_017_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Anaerotignaceae,Anaerotignum
30.0,1.141050976,2.4e-152,6.33e-152,SAMEA3387491__metabat2_low_PE_013_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Clostridium_Q
30.0,0.827408283,7.49e-288,7.47e-287,SAMEA3387493__maxbin2_low_prob_016_contigs,Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Megasphaeraceae,Megasphaera
30.0,0.784531323,0.0,0.0,SAMEA3387494__metabat2_low_PE_002_contigs,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Solobacterium
6.31614045,1.184616251,9.72e-08,1.02e-07,SAMEA3387494__metabat2_low_PE_020_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena
6.301140473,1.807103412,0.000488703,0.000504889,SAMEA3387494__metabat2_low_PE_042_contigs,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,CAG-536
25.25786412,0.604728322,0.0,0.0,SAMEA3387494__metabat2_low_PE_043_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Blautia_A
30.0,0.806328424,5.52e-303,6.43e-302,SAMEA3387495__metabat2_high_PE_011_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Negativibacillus
30.0,0.745017399,0.0,0.0,SAMEA3387495__metabat2_high_PE_036_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Blautia_A
30.0,0.898530406,2.06e-244,1.45e-243,SAMEA3387496__metabat2_high_PE_007_contigs,Bacteria,Firmicutes_B,Peptococcia,Peptococcales,Peptococcaceae,
30.0,1.891836748,1.25e-56,1.48e-56,SAMEA3387496__metabat2_high_PE_035_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter
29.8896424,0.728121773,0.0,0.0,SAMEA3387496__metabat2_low_PE_018_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides
30.0,0.889449125,2.19e-249,1.57e-248,SAMEA3387500__metabat2_high_PE_001_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Blautia
30.0,0.521397829,0.0,0.0,SAMEA3387500__metabat2_high_PE_009_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Clostridium_Q
11.07857438,0.758335535,2.46e-48,2.79e-48,SAMEA3387500__metabat2_high_PE_015_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Dorea
7.331630536,0.871571103,4.03e-17,4.38e-17,SAMEA3387500__metabat2_low_PE_011_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Blautia_A
30.0,0.725062183,0.0,0.0,SAMEA3387508__maxbin2_high_prob_017_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides_A
30.0,1.003484979,2.23e-196,1.02e-195,SAMEA3387508__maxbin2_high_prob_020_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Blautia
9.601932532,0.861162877,7.16e-29,7.94e-29,SAMEA3387508__metabat2_high_PE_018_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Blautia_A
30.0,1.015920865,1.19e-191,5.08e-191,SAMEA3387509__metabat2_high_PE_027_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Dorea
30.0,1.368409077,1.56e-106,2.43e-106,SAMEA3387509__metabat2_low_PE_046_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes_A
29.76149231,0.695503098,0.0,0.0,SAMEA3387511__metabat2_low_PE_011_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Gemmiger
30.0,0.69706867,0.0,0.0,SAMEA3387512__maxbin2_low_prob_006_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
30.0,0.89918865,4.66e-244,3.24e-243,SAMEA3387515__metabat2_high_PE_030_contigs,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Catenibacterium
30.0,1.229077789,1.39e-131,2.87e-131,SAMEA3387519__metabat2_low_PE_021_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus_B
27.03050656,1.217133214,2.85e-109,4.54e-109,SAMEA3663006__metabat2_high_PE_027_contigs,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,
30.0,0.833367928,8.83e-284,8.45e-283,SAMEA3663006__metabat2_high_PE_028_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
26.00540232,1.338295345,4.16e-84,5.67e-84,SAMEA3663006__metabat2_low_PE_018_contigs,Bacteria,Verrucomicrobiota_A,Chlamydiia,Chlamydiales,Chlamydiaceae,Chlamydia
28.94176091,0.652257093,0.0,0.0,SAMEA3663006__metabat2_low_PE_025_contigs,Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,
27.59052413,1.034830153,1.3e-156,3.65e-156,SAMEA3663006__metabat2_low_PE_028_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-822,UBA5364
30.0,0.964847331,2.99e-212,1.65e-211,SAMEA3663010__metabat2_high_PE_006_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-83
30.0,1.086252927,6.79e-168,2.13e-167,SAMEA3663010__metabat2_high_PE_011_contigs,Bacteria,Spirochaetota,Spirochaetia,Treponematales,Treponemataceae,Treponema_D
30.0,1.28599824,2.3e-120,4.07e-120,SAMEA3663010__metabat2_high_PE_013_contigs,Bacteria,Spirochaetota,Spirochaetia,Treponematales,Treponemataceae,Treponema_D
26.59652789,1.259748142,6.1e-99,9.01e-99,SAMEA3663010__metabat2_high_PE_026_contigs,Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,CAG-196
25.78314959,1.485480322,1.75e-67,2.18e-67,SAMEA3663010__metabat2_low_PE_026_contigs,Bacteria,Proteobacteria,Alphaproteobacteria,Rs-D84,Rs-D84,Rs-D84
30.0,0.77159636,0.0,0.0,SAMEA3663013__metabat2_high_PE_026_contigs,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
30.0,1.00916813,3.39e-194,1.51e-193,SAMEA3663013__metabat2_low_PE_021_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotellamassilia
29.49551908,0.784350847,0.0,0.0,SAMEA3663015__maxbin2_high_prob_010_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,UBA7173_A
30.0,1.387715899,1.21e-103,1.85e-103,SAMEA3663015__maxbin2_low_prob_022_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-138,
29.60154687,1.229491847,4.43e-128,8.77e-128,SAMEA3663015__metabat2_high_PE_017_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
29.68641481,1.085243659,9.52e-165,2.91e-164,SAMEA3663015__metabat2_high_PE_024_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,
30.0,1.183513148,9.39e-142,2.22e-141,SAMEA3663015__metabat2_low_PE_008_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,P3,UBA3388
24.54259968,1.529120239,5.7e-58,6.79e-58,SAMEA3663015__metabat2_low_PE_015_contigs,Bacteria,Elusimicrobiota,Elusimicrobia,Elusimicrobiales,Elusimicrobiaceae,UBA1174
30.0,1.033853987,3.94e-185,1.51e-184,SAMEA3663015__metabat2_low_PE_019_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,UBA4334
28.88170013,1.209179017,4.35e-126,8.31e-126,SAMEA3663015__metabat2_low_PE_032_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,
30.0,1.161257543,3.68e-147,9.21e-147,SAMEA3663023__maxbin2_low_prob_004_contigs,Bacteria,Firmicutes_C,Negativicutes,Selenomonadales,Selenomonadaceae,Anaerovibrio
30.0,1.174499215,6.6e-144,1.6e-143,SAMEA3663023__maxbin2_low_prob_014_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
28.94682079,0.993984735,1.89e-186,7.37e-186,SAMEA3663023__maxbin2_low_prob_025_contigs,Bacteria,Cyanobacteria,Vampirovibrionia,Gastranaerophilales,Gastranaerophilaceae,Zag111
27.15900104,1.216698534,2.27e-110,3.63e-110,SAMEA3663023__metabat2_high_PE_021_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,Eubacterium_R
29.70535159,1.003341961,1.24e-192,5.36e-192,SAMEA3663023__metabat2_high_PE_022_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-279
28.35789596,0.774576962,1.92e-293,2.04e-292,SAMEA3663023__metabat2_low_PE_005_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Gemmiger
9.98662221,0.563692702,3.13e-70,3.95e-70,SAMEA3663023__metabat2_low_PE_007_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Acetatifactor
30.0,0.876472167,9.23e-257,7.32e-256,SAMEA3663023__metabat2_low_PE_017_contigs,Bacteria,Firmicutes_C,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium_A
28.09378838,1.163975601,1.05e-128,2.08e-128,SAMEA3663023__metabat2_low_PE_030_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
30.0,1.053389263,2.1e-178,7.61e-178,SAMEA3663023__metabat2_low_PE_038_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
29.94042868,1.267039479,1.89e-123,3.48e-123,SAMEA3663025__maxbin2_high_prob_021_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,
29.23797095,0.915321674,6.79e-224,4.03e-223,SAMEA3663025__metabat2_high_PE_004_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-485
27.64422094,1.180851,3.35e-121,5.99e-121,SAMEA3663025__metabat2_high_PE_005_contigs,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
29.09077097,1.160939927,1.43e-138,3.28e-138,SAMEA3663025__metabat2_high_PE_042_contigs,Bacteria,Firmicutes,Bacilli,RFN20,CAG-449,
30.0,1.329050581,8.07e-113,1.32e-112,SAMEA3663025__metabat2_low_PE_001_contigs,Bacteria,Firmicutes_A,Clostridia,4C28d-15,UBA1242,UBA7862
28.55955111,1.304074086,2.58e-106,4.02e-106,SAMEA3663025__metabat2_low_PE_002_contigs,Bacteria,Myxococcota,Bradimonadia,Bradymonadales,UBA4248,UBA4248
28.82815338,1.088239157,1.24e-154,3.4e-154,SAMEA3663025__metabat2_low_PE_014_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-279
27.83038213,1.204043745,3.34e-118,5.74e-118,SAMEA3663025__metabat2_low_PE_027_contigs,Bacteria,Firmicutes_A,Clostridia,Peptostreptococcales,Anaerovoracaceae,CAG-145
30.0,1.099615334,6.89e-164,2.07e-163,SAMEA3663025__metabat2_low_PE_039_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,C941
30.0,1.233237349,1.04e-130,2.11e-130,SAMEA3663025__metabat2_low_PE_053_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
29.49694813,1.091848555,9.69e-161,2.88e-160,SAMEA3663026__maxbin2_low_prob_019_contigs,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibrobacter_A
28.36530677,1.196035023,2.46e-124,4.62e-124,SAMEA3663026__maxbin2_low_prob_030_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,CAG-488
30.0,1.152027213,1.7e-149,4.36e-149,SAMEA3663026__metabat2_high_PE_017_contigs,Bacteria,Spirochaetota,Spirochaetia,Treponematales,Treponemataceae,Treponema_D
29.38539752,0.970491201,2.17e-201,1.05e-200,SAMEA3663026__metabat2_low_PE_012_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-127
27.61789357,1.150032808,1.94e-127,3.78e-127,SAMEA3663026__metabat2_low_PE_014_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-302,CAG-302
28.2040693,1.216505271,6.53e-119,1.14e-118,SAMEA3663026__metabat2_low_PE_017_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
27.08344885,1.164838107,1.4e-119,2.45e-119,SAMEA3663028__metabat2_low_PE_020_contigs,Bacteria,Firmicutes_A,Clostridia,4C28d-15,UBA3700,UBA3700
30.0,1.233263318,1.05e-130,2.13e-130,SAMEA3663028__metabat2_low_PE_034_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,UBA1232
29.56448153,0.959514405,1.81e-208,9.54e-208,SAMEA3663028__metabat2_low_PE_038_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
29.63018715,1.042945152,1.52e-177,5.37e-177,SAMEA3663036__metabat2_high_PE_014_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
30.0,1.071291234,1.47e-172,4.99e-172,SAMEA3663036__metabat2_high_PE_015_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,RF16
30.0,1.047093961,1.57e-180,5.8e-180,SAMEA3663036__metabat2_high_PE_022_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,UBA4372
29.78905315,1.056529482,6.7e-175,2.31e-174,SAMEA3663036__metabat2_high_PE_029_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
28.19540914,1.006659267,1.27e-172,4.31e-172,SAMEA3663036__metabat2_high_PE_031_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
29.29142989,1.130818074,6.18e-148,1.57e-147,SAMEA3663036__metabat2_high_PE_032_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
27.06788999,1.231460653,4.44e-107,6.98e-107,SAMEA3663036__metabat2_low_PE_004_contigs,Bacteria,Spirochaetota,Spirochaetia,Treponematales,Treponemataceae,Treponema_D
28.29664109,1.051268411,1.4e-159,4.12e-159,SAMEA3663036__metabat2_low_PE_026_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873
29.91088387,1.118393531,1.43e-157,4.08e-157,SAMEA3663036__metabat2_low_PE_028_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,
28.05384683,1.160574472,4.34e-129,8.7e-129,SAMEA3663036__metabat2_low_PE_031_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
30.0,1.296004433,1.52e-118,2.63e-118,SAMEA3663036__metabat2_low_PE_036_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,
30.0,1.036365074,3.03e-184,1.15e-183,SAMEA3663036__metabat2_low_PE_037_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
26.30010589,1.117034722,1.43e-122,2.6e-122,SAMEA3663036__metabat2_low_PE_039_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,CAG-272,Firm-07
29.02617862,1.092353553,1.42e-155,3.94e-155,SAMEA3663038__metabat2_low_PE_024_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,HUN007
27.19254921,1.030333638,1.69e-153,4.55e-153,SAMEA3663038__metabat2_low_PE_030_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,NK4A136
29.54567666,1.01335913,6.98e-187,2.76e-186,SAMEA3663038__metabat2_low_PE_036_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
30.0,1.207696784,3.26e-136,7.2e-136,SAMEA3663039__metabat2_low_PE_003_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA7096
28.97637929,0.867973975,2.35e-244,1.64e-243,SAMEA3663039__metabat2_low_PE_029_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,Eubacterium_R
27.48631057,1.195082376,4.71e-117,7.96e-117,SAMEA3663046__maxbin2_low_prob_001_contigs,Bacteria,Firmicutes_A,Clostridia,4C28d-15,CAG-917,CAG-475
28.21068659,0.953464307,2.16e-192,9.24e-192,SAMEA3663046__metabat2_high_PE_005_contigs,Bacteria,Firmicutes,Bacilli,ML615J-28,CAG-698,
27.69980919,1.1842786,5.45e-121,9.71e-121,SAMEA3663046__metabat2_low_PE_014_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,CAG-272,CAG-724
28.27232569,1.0585087,3.64e-157,1.02e-156,SAMEA3663047__metabat2_low_PE_007_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,SZUA-378
4.797199474,1.586692926,0.002499557,0.002568621,SAMEA3663047__metabat2_low_PE_016_contigs,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Helicobacteraceae,Helicobacter_F
30.0,1.002505764,9.3e-197,4.3e-196,SAMEA3663047__metabat2_low_PE_025_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotellamassilia
27.51789123,1.226387688,1.67e-111,2.69e-111,SAMEA3663047__metabat2_low_PE_040_contigs,Bacteria,Firmicutes_A,Clostridia,4C28d-15,CAG-917,CAG-475
30.0,0.959097179,8.89e-215,5e-214,SAMEA3663048__metabat2_high_PE_014_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
30.0,1.440835014,2.78e-96,4.01e-96,SAMEA3663052__metabat2_high_PE_014_contigs,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Succinivibrionaceae,UBA2810
28.21303291,1.43407728,3.65e-86,5.03e-86,SAMEA3663052__metabat2_low_PE_012_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA2727
7.321842309,0.893176129,2.45e-16,2.66e-16,SAMEA3663052__metabat2_low_PE_022_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
30.0,1.30472856,5.44e-117,9.13e-117,SAMEA3663054__maxbin2_low_prob_026_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
29.71076262,1.061474787,2.15e-172,7.25e-172,SAMEA3663054__metabat2_high_PE_006_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA2727
28.71480448,1.197515201,4.64e-127,9e-127,SAMEA3663054__metabat2_low_PE_021_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,F23-B02
27.88945682,1.009043213,3.73e-168,1.18e-167,SAMEA3663057__metabat2_high_PE_009_contigs,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-508,CAG-492
30.0,1.050693943,2.61e-179,9.6e-179,SAMEA3663057__metabat2_low_PE_007_contigs,Bacteria,Spirochaetota,Spirochaetia,Treponematales,Treponemataceae,Treponema_D
28.23654484,1.535302389,1.54e-75,1.99e-75,SAMEA3663064__metabat2_low_PE_027_contigs,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,Mycoplasmoidaceae,
30.0,1.122233782,1.98e-157,5.59e-157,SAMEA3663069__metabat2_low_PE_007_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
30.0,1.18612007,3.86e-141,9.03e-141,SAMEA3663070__metabat2_low_PE_033_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
29.6631109,1.230822163,2.49e-128,4.92e-128,SAMEA3663072__metabat2_low_PE_011_contigs,Bacteria,Firmicutes_A,Clostridia,Peptostreptococcales,Anaerovoracaceae,CAG-145
11.24487788,1.214385081,2.05e-20,2.24e-20,SAMEA3663072__metabat2_low_PE_026_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
30.0,1.138488512,5.03e-153,1.34e-152,SAMEA3663077__maxbin2_high_prob_011_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,
29.44222667,1.208828663,5.01e-131,1.02e-130,SAMEA3663077__metabat2_high_PE_010_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,RF16
28.90179999,1.377294032,9.09e-98,1.33e-97,SAMEA3663077__metabat2_low_PE_009_contigs,Bacteria,Proteobacteria,Alphaproteobacteria,Rs-D84,Rs-D84,Rs-D84
29.39007451,1.364383133,6.44e-103,9.81e-103,SAMEA3663082__metabat2_high_PE_018_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,RF16
30.0,1.252183571,7.6e-127,1.46e-126,SAMEA3663082__metabat2_low_PE_011_contigs,Bacteria,Spirochaetota,Spirochaetia,Treponematales,Treponemataceae,Treponema_D
29.71478231,1.188490737,5.8e-138,1.31e-137,SAMEA3663082__metabat2_low_PE_031_contigs,Bacteria,Spirochaetota,Spirochaetia,Sphaerochaetales,Sphaerochaetaceae,UBA5920
30.0,1.034501929,6.68e-185,2.55e-184,SAMEA3663083__maxbin2_low_prob_012_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
28.17396174,1.016088025,3.22e-169,1.03e-168,SAMEA3663083__metabat2_high_PE_004_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
29.33641285,1.175668713,1.98e-137,4.46e-137,SAMEA3663083__metabat2_high_PE_031_contigs,Bacteria,Firmicutes,Bacilli,RFN20,CAG-826,UBA4855
29.43656679,1.077629723,2.74e-164,8.27e-164,SAMEA3663084__metabat2_high_PE_002_contigs,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Succinivibrionaceae,Succinivibrio
30.0,1.020883249,8.21e-190,3.39e-189,SAMEA3663084__metabat2_high_PE_009_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
28.55443003,1.172174681,4.52e-131,9.26e-131,SAMEA3663084__metabat2_high_PE_011_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-1000,CAG-533
28.18390947,1.138749046,3.11e-135,6.76e-135,SAMEA3663084__metabat2_high_PE_020_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-611,CAG-710
30.0,1.090810265,1.64e-166,5.06e-166,SAMEA3663084__metabat2_low_PE_028_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,RF16
30.0,1.08811999,2.51e-167,7.84e-167,SAMEA3663085__maxbin2_low_prob_021_contigs,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibrobacter
30.0,0.713865701,0.0,0.0,SAMEA3663085__metabat2_high_PE_025_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
30.0,1.116495029,4.95e-159,1.44e-158,SAMEA3663085__metabat2_low_PE_011_contigs,Bacteria,Spirochaetota,Spirochaetia,Treponematales,Treponemataceae,Treponema_D
30.0,1.027840906,2.8e-187,1.12e-186,SAMEA3663092__metabat2_high_PE_017_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
30.0,0.942350362,2.1e-222,1.23e-221,SAMEA3663092__metabat2_high_PE_027_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-110
27.56999112,1.432290865,1.44e-82,1.96e-82,SAMEA3663092__metabat2_low_PE_002_contigs,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,Metamycoplasmataceae,UBA710
28.56705263,1.374132427,5.43e-96,7.81e-96,SAMEA3663093__metabat2_high_PE_008_contigs,Bacteria,Proteobacteria,Alphaproteobacteria,RF32,CAG-239,
30.0,1.045796392,5.66e-181,2.1e-180,SAMEA3663093__metabat2_low_PE_025_contigs,Bacteria,Spirochaetota,Spirochaetia,Treponematales,Treponemataceae,Treponema_D
28.89707162,1.117654833,2.13e-147,5.38e-147,SAMEA3663094__metabat2_low_PE_004_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotellamassilia
29.60133936,1.010823556,1.64e-188,6.69e-188,SAMEA3663095__metabat2_high_PE_002_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,C941
29.81200804,1.065638999,3.21e-172,1.08e-171,SAMEA3663095__metabat2_high_PE_003_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
30.0,2.003405595,1.08e-50,1.24e-50,SAMEA3663095__metabat2_high_PE_014_contigs,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Solobacterium
